Unnamed: 0,daily_screen_time,app_sessions,notifications_number,night_usage,age,productivity_hours,stress_level,apps_installed,addicted
79,6.8197800702091484,41,64,0.0,21,3.016417905,35.18646628098661,25,addicted
80,5.545358684364512,26,46,0.890164056,45,7.767815489,21.704921682437323,29,not addicted
81,10.144449814524801,45,56,0.178556286,19,9.89155726,70.3566885726762,23,addicted
82,7.952443027570415,22,47,0.738947022,44,7.037203336,47.168410671122736,25,not addicted
83,5.12195753551589,17,45,0.740864891,31,6.235966886,17.22594672589529,11,not addicted
84,8.491664306222532,41,54,0.595753199,23,7.984329424,52.87259595660218,33,addicted
85,5.145372593209935,30,51,1.749121478,34,10.89273952,17.47364434623195,28,not addicted
86,10.936083293861078,40,84,1.457701059,38,6.432936294,78.73103176553111,28,addicted
87,10.104234333367724,34,77,0.164375555,35,8.823104634,69.93126664489526,30,addicted
88,8.886897733147988,31,60,0.735119898,18,6.042669888,57.05359694349441,29,addicted
89,6.584638944484052,24,46,0.256633717,31,9.704717212,32.699011496700344,20,not addicted
90,9.775729979540532,38,90,0.048538775,35,6.009609426,66.4561632402206,35,addicted
91,11.011579675544263,37,56,1.484322495,43,6.152491104,79.52967485799334,22,addicted
92,4.86136036286708,23,45,0.648973453,38,5.183659694,14.469203591839715,18,not addicted
93,9.173465141145753,30,87,2.836168927,28,5.65185321,60.08506780103348,33,addicted
94,9.082083139225276,40,61,0.803945923,20,6.432635579,59.11837770301764,35,addicted
95,3.781636228358476,24,65,0.0,48,9.348094858,3.0472757780182214,26,not addicted
96,6.276732482964405,27,47,0.148060139,49,4.735700174,29.44180415596864,24,not addicted
97,10.008244193974278,37,98,2.130527636,38,6.45376615,68.91582908269834,39,addicted
98,5.864095808440663,19,61,0.002556728,27,8.545122142,25.076701849636915,31,not addicted
99,5.5242094298232365,28,44,0.882706433,20,5.66545162,21.4811929993728,36,not addicted
100,7.6311354561320845,41,90,0.0,31,7.401993248,43.769438869243785,32,addicted
101,5.26038594820682,27,62,0.0,35,6.984225645,18.69032015851961,27,not addicted
102,9.152121449399303,24,71,0.0,43,6.655675046,59.85928225209846,36,addicted
103,8.500478832460251,37,63,1.598861365,19,5.899869146,52.96584096167572,25,addicted
104,9.40938063869242,31,66,0.0,39,2.725324954,62.580714325009865,21,addicted
105,10.211006529336832,32,57,2.202025428,23,3.574014377,71.06076285221808,32,addicted
106,12.312618014000796,32,66,2.943092951,38,6.148100222,93.29278851815796,31,addicted
107,9.88562242450894,46,77,2.087288906,35,7.357955208,67.61866719247759,21,addicted
108,10.003274404513776,50,75,2.128775195,28,4.455875062,68.86325586084146,28,addicted
109,5.7512836248283605,18,35,0.962777042,50,4.51911879,23.88331126350749,32,not addicted
110,3.1685977472697413,26,32,0.040614392,27,6.217270049,0.0,27,not addicted
111,5.819249446697534,27,54,0.0,54,7.657222714,24.602291868261744,25,not addicted
112,5.94224928181519,25,42,0.030115105,20,7.255538872,25.9034531491154,37,not addicted
113,9.349629352387169,22,41,2.231621056,37,8.535631842,61.94863168727929,23,not addicted
114,9.36531710407559,28,82,0.903819518,15,5.624549817,62.11458552828317,29,addicted
115,10.065660419300468,36,65,4.150773671,27,6.26079758,69.52321013500418,35,addicted
116,5.807625142432097,24,38,1.982644115,48,5.576106832,24.47932345442135,28,not addicted
117,7.98093638876305,37,75,0.415660981,36,5.263396685,47.46982943570701,25,addicted
118,7.477324685090725,24,54,0.571411407,54,3.175980537,42.1423422177253,21,not addicted
119,6.923057745762794,25,49,2.375966516,20,6.411650907,36.27899549030161,27,not addicted
120,10.759731091681589,42,72,3.395515974,33,7.314542705,76.8654792056457,24,addicted
121,8.348600636896304,42,64,0.0,35,5.688634709,51.35918817807892,31,addicted
122,7.845954442972518,25,60,0.701397155,35,5.474335491,46.04191466404149,25,not addicted
123,7.650305850425976,30,73,0.299074469,17,7.399832258,43.97223405811579,31,addicted
124,10.470218865331482,38,79,2.293428547,40,6.706538697,73.80285640700406,29,addicted
125,8.962828422589581,29,61,1.095227813,52,8.842018024,57.85683438714968,27,not addicted
126,4.452302042420945,31,33,0.504731837,21,3.890005456,10.141955123039674,34,not addicted
127,5.0538563393592,20,48,0.0,20,9.473275681,16.50553405595842,22,not addicted
128,5.998146990130027,37,50,0.049825683,47,4.410454261,26.49477047631462,28,not addicted
129,5.142935668420481,32,42,0.0,34,7.002728922,17.447865188257012,28,not addicted
130,7.439295535673031,23,74,0.0,38,3.236209529,41.74004853400801,32,addicted
131,5.954064827507538,24,50,2.034281487,53,9.604684589,26.02844462209041,21,not addicted
132,8.131771160272617,33,55,2.468848143,42,5.666868307,49.06544429410843,35,addicted
133,6.528381290245681,32,55,1.236796215,22,6.773323275,32.10388645952772,16,not addicted
134,8.33436886293081,26,66,0.540287883,38,8.156022028,51.20863648649295,32,addicted
135,8.05459353611407,26,53,2.774967203,27,6.648181778,48.249016075263086,22,not addicted
136,8.527454112788092,38,52,2.608373354,39,5.371104981,53.251200614956446,34,addicted
137,5.400174060532411,23,56,0.838969242,31,5.281046131,20.169077256914868,24,not addicted
138,10.791614355310553,32,74,2.406758609,19,6.195086096,77.20275826054505,31,addicted
139,7.892758595356804,26,48,0.384567842,29,6.141000271,46.53703525349067,37,addicted
140,6.179374711956003,22,47,0.113729967,32,6.188194281,28.41189901906194,33,not addicted
141,11.491556713074612,41,76,1.653571377,38,9.135970295,84.60714131423643,21,addicted
142,3.5774946386087314,26,52,0.0,41,5.974040821,0.8877514815815868,22,not addicted
143,6.118648954437516,25,36,1.092316929,37,9.755641562,27.76950787798457,32,not addicted
144,6.22534910170661,33,39,1.129941397,39,9.34366972,28.89824191372636,27,not addicted
145,10.746672970955824,26,86,1.390911436,38,9.510729052,76.72734307665965,21,addicted
146,4.102895755165804,33,50,0.0,34,3.411171149,6.445739336828771,26,not addicted
147,7.765720104303198,42,57,1.339771693,31,7.349199561,45.19315080373586,27,addicted
148,6.596938536587934,33,66,0.260970783,31,4.558489714,32.829123484253465,14,not addicted
149,6.277958164066892,21,43,1.148492337,31,7.953700302,29.45477009849779,22,not addicted
150,9.99326707895621,33,84,2.125246425,41,5.065512962,68.75739275518814,29,addicted
151,6.3480955893151005,28,49,1.173224105,44,7.96385367,30.196723142454637,30,not addicted
152,4.892595762358364,28,53,0.0,23,10.50440289,14.799629176322638,24,not addicted
153,9.967404648978047,34,87,0.116126849,17,5.634070395,68.48380545741506,28,addicted
154,6.272410812397594,28,37,0.146536237,43,7.378790163,29.39608709948022,17,not addicted
155,4.8439218039642205,23,67,0.0,42,6.761327571,14.284728729604485,25,not addicted
156,8.502442871344481,19,53,1.932887256,42,2.701688153,52.98661766717135,20,not addicted
157,10.30995485923757,38,58,1.23691646,44,6.811215085,72.10749381367681,33,addicted
158,7.948854342065979,29,69,0.404348251,40,7.350110956,47.130447541960265,29,addicted
159,10.569045889609118,40,56,1.328276804,20,7.110160929,74.84830412950744,30,addicted
160,8.25601590681109,35,89,1.512659165,18,5.303118597,50.379774946590175,19,addicted
161,6.972901345179674,25,53,0.393542302,40,5.898538022,36.80626905613678,31,not addicted
162,11.280922431972645,32,76,1.57929779,37,3.972626802,82.37893368511106,28,addicted
163,4.693148605433269,26,63,0.0,21,2.789507066,12.689765224724344,28,not addicted
164,7.222876066474147,24,39,0.481688065,32,3.045020792,39.45064193866483,29,not addicted
165,6.442152876002281,25,41,1.206390463,43,4.981495953,31.191713904047475,25,not addicted
166,7.022495362256404,23,45,1.41103008,48,5.579475785,37.33090239991735,24,not addicted
167,12.32765845465736,38,73,2.948396491,29,4.841444194,93.45189473980922,29,addicted
168,9.290126607482172,26,78,0.877305942,28,5.256422882,61.31917825995694,24,addicted
169,4.788075721973902,36,61,0.623131918,47,6.359165772,13.693957534637654,25,not addicted
170,8.376779835605998,33,61,1.555242785,37,8.949401186,51.65728355561715,40,addicted
171,4.7000569646661,23,39,0.0,29,7.950415908,12.762845725518426,21,not addicted
172,9.528750372662701,33,67,0.0,43,8.1704323,63.84347435878844,27,addicted
173,10.121818291544933,56,54,2.170575987,40,3.820047231,70.11727962224965,32,addicted
174,10.030414780623405,40,68,0.1383454,22,6.876146401,69.15036198995028,34,addicted
175,10.810992271788802,31,73,2.413591625,20,3.019953347,77.40774873554037,38,addicted
176,5.875281311509041,30,40,0.006500946,43,6.428604653,25.195028378168605,28,not addicted
177,7.917901514073001,34,56,0.726767039,37,6.616565237,46.80301115735976,26,not addicted
178,9.262804294586926,34,71,1.867671583,23,5.107528015,61.03014750143066,30,addicted
179,9.713942206110017,16,44,3.360084583,49,5.538511551,65.80253749884429,25,not addicted
180,10.525250338855713,35,60,2.312833674,22,4.046953241,74.3850102164751,32,addicted
181,4.641428096217728,37,50,0.0,36,7.150087525,12.142636653755762,25,not addicted
182,4.338360025778971,33,32,0.464553751,36,6.010335153,8.936612529083314,36,not addicted
183,6.540972772854761,26,40,0.241236208,42,4.931394148,32.237086228647776,33,not addicted
184,5.539983334979988,21,50,0.888268607,43,9.281704975,21.64805822011224,31,not addicted
185,10.650503402332907,33,56,2.357000247,21,6.918543903,75.71000741138138,38,addicted
186,10.30911075152555,42,78,0.236618812,29,4.683105677,72.09856436860318,27,addicted
187,9.53480903700006,33,64,2.963585544,23,1.793919427,63.907566310146905,42,addicted
188,4.656123627356713,27,55,0.0,36,9.729618323,12.298094228973929,30,not addicted
189,7.490081562864326,40,60,0.242576388,26,6.68163472,42.277291629712025,42,addicted
190,5.223703791442537,23,59,0.0,23,7.086911763,18.30227571899469,15,not addicted
191,7.0711862481148335,25,55,1.428199397,27,6.153844114,37.84598191485208,27,not addicted
192,9.94165452182547,31,63,1.107046872,28,3.628150042,68.21140616195306,27,addicted
193,4.090434607068959,28,58,0.0,48,7.840928684,6.31391831932018,21,not addicted
194,9.883641691557226,26,64,2.086590463,32,4.97415103,67.59771388776772,32,addicted
195,6.403210603879733,21,48,0.19265869,38,5.656322783,30.779760695932552,17,not addicted
196,4.603568675642556,28,50,0.0,20,6.549117902,11.742138456983003,35,not addicted
197,9.85605407414552,37,65,2.076862553,25,5.814557313,67.30587658918293,35,addicted
198,9.720615446132761,34,80,1.029104359,24,3.734470415,65.87313077669,36,addicted
199,8.01738899231588,28,74,1.428514851,34,7.409156868,47.85544553254066,40,addicted
200,10.145406639595466,31,83,1.17889368,43,6.852952846,70.36681040522426,28,addicted
201,6.652016387099612,28,62,0.280392263,30,7.589580521,33.41176789552351,25,not addicted
202,11.173803418501905,45,89,1.541525622,18,7.220378377,81.24576864762915,35,addicted
203,11.132329170760338,30,73,1.526901026,37,8.453171618,80.80703078052355,26,addicted
204,7.684594579902031,32,65,0.0,44,9.105317723,44.33495948064363,29,addicted
205,8.30827721582136,39,61,0.53108748,23,4.59938982,50.93262440127316,32,addicted
206,10.368378229294173,23,85,0.257517634,44,8.22810166,72.7255290081299,32,addicted
207,6.585374183128595,30,47,1.256892975,48,6.79897535,32.70678926368313,18,not addicted
208,6.587163276237436,28,52,1.257523843,48,9.372593441,32.72571529459072,31,not addicted
209,11.319872783321978,25,45,1.926365745,38,9.741629442,82.79097235982081,25,not addicted
210,10.447578853845615,29,61,2.285445255,22,4.697211622,73.5633576603975,28,addicted
211,7.467034286125329,28,46,1.56778282,33,9.055533737,42.03348460270899,27,not addicted
212,10.99081613295379,41,77,1.477000882,21,2.132133032,79.31002645239803,34,addicted
213,10.561725861997902,36,76,0.325695626,27,7.220894293,74.77086876958697,35,addicted
214,9.19103780780694,33,63,2.842365378,28,7.765937733,60.27096133039482,28,addicted
215,10.714267357049959,34,87,1.37948461,15,7.373186621,76.38453830739901,25,addicted
216,8.542240733040755,32,52,0.613587393,20,6.98234157,53.40762178193643,25,addicted
217,5.521045284916841,32,37,1.881590697,51,5.59845771,21.447720898899867,31,not addicted
218,5.168617950698563,24,50,0.0,44,5.538973476,17.719546782563448,34,not addicted
219,5.972939555867801,27,49,0.04093707,51,8.792839587,26.22811209079484,32,not addicted
220,12.92017606210602,29,68,3.157329283,32,7.47796903,99.71987850010264,24,addicted
221,6.9903662018698265,37,68,2.066367404,41,7.971792044,36.99102211112378,38,addicted
222,6.829936137070099,26,34,0.343130095,34,8.027726668,35.2939028556177,24,not addicted
223,7.351307520472867,34,91,0.193642064,27,5.143959811,40.80926193215522,26,addicted
224,8.968896131129522,27,73,1.764034067,38,5.866404217,57.9210220131585,28,addicted
225,11.182168479248851,29,79,1.544475298,37,2.856458898,81.33425895451049,31,addicted
226,5.947991758158248,22,52,1.03214001,53,9.479056534,25.964200286431943,28,not addicted
227,4.32864375186616,20,49,1.461127611,25,8.042005095,8.833828331060406,31,not addicted
228,4.842571490981037,24,47,1.642348145,23,5.605376703,14.270444361100475,26,not addicted
229,10.60172160974244,41,68,1.339798874,20,7.220954461,75.19396623402014,26,addicted
230,8.602445399015945,30,86,0.634816684,35,7.085005109,54.04450052424295,35,addicted
231,6.1637752204435845,21,43,0.108229295,32,7.143841022,28.246878843729625,28,not addicted
232,9.702696829893993,32,68,0.02278592,24,7.83756497,65.6835775985572,19,addicted
233,4.932900450525088,29,56,1.674199826,52,6.981141025,15.225994785912745,28,not addicted
234,8.896876821475292,22,47,1.071972045,42,8.378363501,57.15916133987989,25,not addicted
235,10.536950901549966,32,72,1.316959511,41,7.025754732,74.50878533477017,26,addicted
236,6.766502023101392,47,68,0.0,37,4.653308535,34.62286120013589,25,addicted
237,9.902462855456204,38,85,0.093227157,16,9.576584849,67.79681472154141,28,addicted
238,4.918456921310977,34,43,0.669106768,34,6.846655892,15.07320302847418,23,not addicted
239,7.065563376355647,23,56,1.426216667,28,7.114821528,37.78650002194336,35,not addicted
240,4.733080661562601,26,49,1.603739631,45,7.340861854,13.112188923509487,21,not addicted
241,9.475385744787893,35,62,1.942631779,37,3.2494572,63.27895337799652,30,addicted
242,10.354130561689251,42,55,2.252493639,28,6.137230089,72.57480918470685,27,addicted
243,10.865685832396622,38,69,2.432877597,31,6.011692563,77.98632791255181,34,addicted
244,7.936102735726637,41,67,2.399851796,40,6.513597394,46.99555389416336,29,addicted
245,9.163767571040752,26,78,0.0,41,4.396112589,59.98248146238577,39,addicted
246,8.964623179467566,36,71,1.762527344,24,6.817431426,57.87582033258566,30,addicted
247,4.930448956973317,32,61,0.673335384,51,5.450882344,15.20006151139432,21,not addicted
248,12.141425081122502,40,73,2.88272712,36,4.96468301,91.48181360421646,29,addicted
249,6.431093882472946,25,44,0.202490855,42,1.925635206,31.07472566441433,29,not addicted
250,7.850191883222894,44,75,0.369558023,16,7.240305608,46.08674068497432,49,addicted
251,10.939571238928902,31,66,2.458930974,42,4.760425616,78.76792920582164,30,addicted
252,12.647214976384445,30,46,1.061078099,44,6.050803859,96.8323429551895,25,addicted
253,7.320841843863246,17,46,1.51623263,48,3.072015451,40.4869789082672,25,not addicted
254,7.48366848665562,42,59,0.240315017,36,6.009059239,42.2094505106898,33,addicted
255,8.951452066381773,31,88,0.0,19,6.891012056,57.73648890700623,32,addicted
256,11.434509817357855,38,72,3.633455575,35,8.815558449,84.00366723779933,30,addicted
257,4.853396559974383,35,60,0.0,26,4.985246201,14.38495801571829,25,not addicted
258,6.486164297806093,22,54,2.221909714,49,3.731717827,31.657291422193428,24,not addicted
259,6.955246935328585,27,52,0.387317027,44,9.073505417,36.61951080144006,34,not addicted
260,8.32372530202926,35,67,2.536534764,38,5.56852943,51.09604292632875,31,addicted
261,9.553672977524776,32,76,2.970237322,19,4.544359972,64.10711965907299,27,addicted
262,5.042083078810637,31,62,1.37936633,28,3.897353739,16.38098989896391,23,addicted
263,8.185534718116607,31,63,0.487806179,35,6.742217019,49.63418537998565,32,addicted
264,5.49871302575703,20,53,0.0,20,9.661830142,21.211477729102597,26,not addicted
265,4.087535720512202,28,54,0.0,46,9.92435048,6.2832522705272575,29,not addicted
266,8.171542662060936,27,60,0.816205652,45,4.128342615,49.48616955897453,17,not addicted
267,3.8289586897103134,15,59,0.284929311,47,2.505422741,3.5478793305905088,29,not addicted
268,5.2328786668253215,29,47,0.0,30,7.793094941,18.399332699545244,18,not addicted
269,6.042230318199533,24,56,0.065370289,49,6.056318341,26.96110865929137,23,not addicted
270,11.681748742749205,34,79,0.720636645,32,5.023340867,86.61909933599173,27,addicted
271,7.602079412335444,28,80,1.282068924,32,4.64017601,43.462067732308405,20,addicted
272,11.287399928869526,42,76,1.581581876,29,5.770728597,82.4474562823244,25,addicted
273,9.652587776850613,38,76,1.005116531,22,2.571957564,65.1534959152938,30,addicted
274,8.246335505991702,35,64,1.509245674,34,5.05563426,50.27737023428074,28,addicted
275,6.512090384265617,31,58,0.231051737,40,8.337124154,31.93155211394906,21,not addicted
276,6.1391042462250205,27,40,1.099529848,34,8.758173733,27.98589543360205,24,not addicted
277,5.005760269892872,32,50,0.0,26,6.359245149,15.99674684261808,29,not addicted
278,9.737054401791326,42,59,1.034901042,28,7.145456701,66.04703127485028,18,addicted
279,9.091717563257724,36,80,0.0,39,4.333271266,59.2202960470736,24,addicted
280,9.799040988889072,31,85,0.056758673,21,5.336884417,66.70276017876871,34,addicted
281,6.795721395418341,24,47,2.331065337,39,3.536142854,34.9319601178157,15,not addicted
282,11.886989594445318,37,84,1.793008408,27,3.096399396,88.79025224218027,33,addicted
283,4.101669518533859,26,52,0.381092251,26,6.729580497,6.432767517597265,22,not addicted
284,8.88140584037874,27,51,2.066516687,22,2.896321616,56.995500619844,17,not addicted
285,6.870090950597123,47,75,2.0239561,44,2.064723321,35.718683007162475,25,addicted
286,9.422852154056278,32,70,2.924107452,24,3.878741775,62.72322357446625,35,addicted
287,6.6910566870742105,26,35,1.294158603,37,2.843070252,33.82475809726864,27,not addicted
288,10.036513533088964,45,78,0.140495934,27,5.010295089,69.2148780160255,18,addicted
289,4.973880732193331,19,41,0.68865024,42,4.150895965,15.659507202691092,34,not addicted
290,5.561735633863108,14,52,0.895938875,21,5.743753305,21.878166244640877,22,not addicted
291,8.93902098765017,32,80,1.753499533,37,4.422681526,57.60498598011751,28,addicted
292,5.0211481662671975,30,51,1.705317622,26,7.55969677,16.159528645836826,32,not addicted
293,10.842781351047377,37,68,2.424801049,19,5.382093808,77.74403145531537,26,addicted
294,10.144312150888343,38,80,3.178507743,22,4.986262387,70.35523228947571,22,addicted
295,4.874325498382577,31,46,0.0,52,6.69121667,14.606356071090188,27,not addicted
296,10.91367631147363,46,65,1.449799938,32,6.327826998,78.49399813149876,33,addicted
297,10.073816791105797,40,61,2.15364976,36,1.427313655,69.60949281314913,14,addicted
298,7.009452887481945,27,60,0.406431059,36,5.668418812,37.1929317825844,23,not addicted
299,10.530867587872013,46,76,1.314814421,24,10.70886647,74.44443262885417,21,addicted
300,8.462594084363738,27,87,0.585502495,37,3.769012201,52.56507483616892,28,addicted
301,8.843762136661041,31,63,1.71990948,31,4.353033475,56.597284397045456,33,addicted
302,6.916479212796712,29,64,2.373646803,41,8.479626688,36.20940407684893,24,not addicted
303,6.72232709130235,35,47,0.305185133,48,3.950984464,34.155553981501974,30,not addicted
304,5.827207449761279,22,67,0.989549203,52,6.959464629,24.68647609053778,19,not addicted
305,6.023210916009885,30,52,1.058663692,23,5.232131872,26.75991074963173,26,not addicted
306,7.668525660799159,24,52,3.638832448,25,6.28399727,44.16497343682637,24,not addicted
307,5.0180192456311286,31,57,0.0,48,11.58811285,16.12642916746255,29,not addicted
308,6.632608532431068,16,62,0.273548691,54,7.357814012,33.20646071755057,17,not addicted
309,5.5701435796453325,27,46,0.0,21,7.01001367,21.96711021349159,17,not addicted
310,5.548181399916077,16,47,0.0,42,5.465987812,21.734781951591696,21,not addicted
311,11.196101737543351,36,62,1.549388426,38,5.97452886,81.48165277980786,31,addicted
312,10.808486874289997,27,72,1.412708174,28,4.886912356,77.38124523482044,37,addicted
313,10.791603605215759,34,62,0.406754818,16,6.976625273,77.20264454000957,35,addicted
314,7.7079647360582095,26,57,0.652739404,44,9.600128556,44.582182107314935,26,not addicted
315,9.667860336743875,37,58,1.010501921,16,7.256355103,65.31505762449139,30,addicted
316,10.605061226048006,44,76,2.340976486,42,1.952781237,75.22929456942447,33,addicted
317,9.198131146818785,39,67,0.0,26,3.934409923,60.34599865109816,30,addicted
318,10.097733320951946,41,80,1.162083176,42,7.784499447,69.86249528732662,23,addicted
319,5.672307187026384,18,44,0.934928473,54,6.662031168,23.04785418448473,36,not addicted
320,9.775614296007673,26,42,4.048497982,16,8.661274231,66.45493947489078,32,addicted
321,10.48198785474675,40,69,4.297578513,25,3.570280907,73.92735538155371,29,addicted
322,8.477871673875915,32,74,0.590889658,44,2.708417041,52.72668975149792,27,addicted
323,12.605003770878039,39,70,2.046193638,40,5.811921872,96.3858091352819,36,addicted
324,4.430350489502157,23,47,0.496991309,26,8.024549767,9.909739277504473,17,not addicted
325,7.9164041129702385,34,72,0.392905694,33,4.046190729,46.787170808184015,37,addicted
326,11.280235137879743,39,59,1.579055437,17,4.800151755,82.37166310250102,31,addicted
327,10.760625466978745,31,73,3.395831347,17,1.544098028,76.87494040944404,29,addicted
328,10.523055998784413,40,80,3.312059909,35,6.277679373,74.36179725578234,33,addicted
